SegmentId,StartTime,EndTime,Transcript
P4zxWqC_fCY156,,,  the mic
P4zxWqC_fCY156,,,  is not able to grab the voice but
P4zxWqC_fCY156,,,  because of the loud voice it can
P4zxWqC_fCY156,,,  understand it can grab or it can
P4zxWqC_fCY157,32.3,32.41,  connect with the audience in a right way
P4zxWqC_fCY157,,,  so these are the common thing that you
P4zxWqC_fCY157,,,  have to keep in your mind whenever you
P4zxWqC_fCY157,,,  are developing
P4zxWqC_fCY157,,,  if you are working on your non
P4zxWqC_fCY157,,,  skill
P4zxWqC_fCY158,32.42,32.53,  please remember eye contact it always
P4zxWqC_fCY158,,,  say that you are a friendly person
P4zxWqC_fCY158,,,  your effort are sincere you are
P4zxWqC_fCY158,,,  assertive by nature assertive mean
P4zxWqC_fCY158,,,  you are ready to accept yes or no if
P4zxWqC_fCY158,,,  people are
P4zxWqC_fCY159,32.54,33.06,  if a person or if a people or if a group
P4zxWqC_fCY159,,,  of person say that
P4zxWqC_fCY159,,,  i like your opinion they 'll say yes
P4zxWqC_fCY159,,,  sometimes even if they do n't like they
P4zxWqC_fCY159,,,  will say no to you and you should be
P4zxWqC_fCY159,,,  able to accept their opinion
P4zxWqC_fCY160,33.08,33.18,  when they like they 'll say yes but they
P4zxWqC_fCY160,,,  do not like
P4zxWqC_fCY160,,,  they 'll say no you should be able to say
P4zxWqC_fCY160,,,  yes to yes
P4zxWqC_fCY160,,,  and even no to yes that is called a
P4zxWqC_fCY160,,,  assertive and confident
P4zxWqC_fCY161,33.19,33.3,  if you 're avoiding eye contact this
P4zxWqC_fCY161,,,  talk about your
P4zxWqC_fCY161,,,  passive nature and it also talk about
P4zxWqC_fCY161,,,  or show your insecurity
P4zxWqC_fCY161,,,  whenever you are parting somebody you
P4zxWqC_fCY161,,,  back it talk about
P4zxWqC_fCY162,33.31,33.39,  encouragement you must have seen your
P4zxWqC_fCY162,,,  parent they always tap you at your back
P4zxWqC_fCY162,,,  is n't it
P4zxWqC_fCY162,,,  whenever you have done something good
P4zxWqC_fCY162,,,  they they say that
P4zxWqC_fCY162,,,  we are giving shabashi to you and why
P4zxWqC_fCY163,33.41,33.49,  that shabashi because to show that you
P4zxWqC_fCY163,,,  are
P4zxWqC_fCY163,,,  getting encouraged by that particular
P4zxWqC_fCY163,,,  path
P4zxWqC_fCY163,,,  so scratching the head this talk about
P4zxWqC_fCY163,,,  this believing this talk about
P4zxWqC_fCY164,33.51,34.01,  you you are confused smiling again this
P4zxWqC_fCY164,,,  talk about
P4zxWqC_fCY164,,,  encouragement when you are nervous you
P4zxWqC_fCY164,,,  are going to bit your lip
P4zxWqC_fCY164,,,  you whenever you are fearful or anxious
P4zxWqC_fCY164,,,  you always
P4zxWqC_fCY165,34.02,34.14,  bit your lip tapping the foot again it
P4zxWqC_fCY165,,,  talk about nervousness
P4zxWqC_fCY165,,,  now if you are having a erect posture
P4zxWqC_fCY165,,,  a good posture it always talk about
P4zxWqC_fCY165,,,  your confidence and assertiveness
P4zxWqC_fCY165,,,  folding arm it is good positive a well
P4zxWqC_fCY166,34.17,34.26,  a
P4zxWqC_fCY166,,,  negative when you 're folding arm and
P4zxWqC_fCY166,,,  when you 're paying attention to the
P4zxWqC_fCY166,,,  audience with a smile on your face
P4zxWqC_fCY166,,,  that mean you are a great listener
P4zxWqC_fCY166,,,  remember the posture that is always
P4zxWqC_fCY167,34.28,34.38,  shown or portrayed of swami vivekada
P4zxWqC_fCY167,,,  you will always see him with a smile
P4zxWqC_fCY167,,,  unfolded arm because he wa a great
P4zxWqC_fCY167,,,  listener he always
P4zxWqC_fCY167,,,  encouraged people to speak so that he
P4zxWqC_fCY167,,,  could listen and understand them
P4zxWqC_fCY168,34.4,34.51,  but if there is no smile and if you are
P4zxWqC_fCY168,,,  having that
P4zxWqC_fCY168,,,  long face nervousness could be seen on
P4zxWqC_fCY168,,,  your face and with your folded arm
P4zxWqC_fCY168,,,  this show that you are not ready to
P4zxWqC_fCY168,,,  accept what others are shaking
P4zxWqC_fCY169,34.53,35.05,  so shaking head again is a negative
P4zxWqC_fCY169,,,  part so always remember even when you
P4zxWqC_fCY169,,,  are observing the
P4zxWqC_fCY169,,,  audience when they are yawning when they
P4zxWqC_fCY169,,,  are smiling when they are folding up
P4zxWqC_fCY169,,,  when they raise their eyebrow or when
P4zxWqC_fCY170,35.07,35.17,  they look at you with the narrowed eye
P4zxWqC_fCY170,,,  always remember that they are showing
P4zxWqC_fCY170,,,  their disinterest
P4zxWqC_fCY170,,,  or bowed them when they are leaning down
P4zxWqC_fCY170,,,  again it talk about
P4zxWqC_fCY170,,,  uh their interest most of the time you
P4zxWqC_fCY171,35.19,35.27,  must have seen when you are very keen
P4zxWqC_fCY171,,,  when you are
P4zxWqC_fCY171,,,  grabbing attention or when you want to
P4zxWqC_fCY171,,,  know more
P4zxWqC_fCY171,,,  you immediately bend up so that is again
P4zxWqC_fCY171,,,  a plus point
P4zxWqC_fCY172,35.28,35.39,  but not the slouching in the seat not to
P4zxWqC_fCY172,,,  bend and closing their eye that is
P4zxWqC_fCY172,,,  again wrong thing
P4zxWqC_fCY172,,,  so you have to work out on these thing
P4zxWqC_fCY172,,,  you should also know and you should
P4zxWqC_fCY172,,,  also understand through the body
P4zxWqC_fCY173,35.41,35.5,  language of the audience
P4zxWqC_fCY173,,,  so when you are working on these again i
P4zxWqC_fCY173,,,  say
P4zxWqC_fCY173,,,  work out on your volume work out on the
P4zxWqC_fCY173,,,  tone
P4zxWqC_fCY173,,,  and work out on the face do n't be a very
P4zxWqC_fCY174,35.53,36.03,  fast reader or speaker
P4zxWqC_fCY174,,,  you should always work out on uh the
P4zxWqC_fCY174,,,  pace at which you 're going to
P4zxWqC_fCY174,,,  communicate with others the volume
P4zxWqC_fCY174,,,  matter a lot
P4zxWqC_fCY174,,,  along with the tonality of the voice
P4zxWqC_fCY175,36.06,36.14,  okay
P4zxWqC_fCY175,,,  when you do this you are going to
P4zxWqC_fCY175,,,  improve your
P4zxWqC_fCY175,,,  active listening skill you will be able
P4zxWqC_fCY175,,,  to understand
P4zxWqC_fCY175,,,  what your audience are trying to say and
P4zxWqC_fCY176,36.17,36.28,  you will be able to convince them all
P4zxWqC_fCY176,,,  right
P4zxWqC_fCY176,,,  so these are the the last take away from
P4zxWqC_fCY176,,,  this particular session
P4zxWqC_fCY176,,,  based on the video please remember this
P4zxWqC_fCY176,,,  particular session
P4zxWqC_fCY177,36.29,36.39,  i have designed only to make you all
P4zxWqC_fCY177,,,  understand
P4zxWqC_fCY177,,,  whenever you upload your video before
P4zxWqC_fCY177,,,  uploading it
P4zxWqC_fCY177,,,  check it once or twice whether you are
P4zxWqC_fCY177,,,  able to
P4zxWqC_fCY178,36.4,36.52,  deliver the main content or not
P4zxWqC_fCY178,,,  whether you will be able to grab the
P4zxWqC_fCY178,,,  attention of the audience or not
P4zxWqC_fCY178,,,  all the important point are well
P4zxWqC_fCY178,,,  presented or not
P4zxWqC_fCY178,,,  whether you are able to take the preview
P4zxWqC_fCY179,36.55,37.04,  say for example have you done any
P4zxWqC_fCY179,,,  rehearsal
P4zxWqC_fCY179,,,  did you take a video recording after
P4zxWqC_fCY179,,,  judging that yes you were able to
P4zxWqC_fCY179,,,  present it in a proper way
P4zxWqC_fCY179,,,  are you going to once again take a
P4zxWqC_fCY180,37.06,37.16,  retake
P4zxWqC_fCY180,,,  or take upload the same thing
P4zxWqC_fCY180,,,  if you think that you are dissatisfied
P4zxWqC_fCY180,,,  can you rehearse
P4zxWqC_fCY180,,,  can you take couple of rehearsal and
P4zxWqC_fCY180,,,  then finally
P4zxWqC_fCY181,37.17,37.29,  give a final take and then upload your
P4zxWqC_fCY181,,,  video
P4zxWqC_fCY181,,,  also remember who the audience is
P4zxWqC_fCY181,,,  please remember one thing whenever you
P4zxWqC_fCY181,,,  see any presentation
P4zxWqC_fCY181,,,  the presentation that you are seeing
P4zxWqC_fCY182,37.31,37.45,  which are used by your teacher
P4zxWqC_fCY182,,,  there should be no spelling error the
P4zxWqC_fCY182,,,  presentation should be
P4zxWqC_fCY182,,,  properly visible to the audience
P4zxWqC_fCY182,,,  the font size should be correct the
P4zxWqC_fCY182,,,  color
P4zxWqC_fCY183,37.45,37.55,  the background should be correct
P4zxWqC_fCY183,,,  otherwise
P4zxWqC_fCY183,,,  the viewer they can not see it so if you
P4zxWqC_fCY183,,,  are using
P4zxWqC_fCY183,,,  any tool and technique or aid you
P4zxWqC_fCY183,,,  should be
P4zxWqC_fCY184,37.56,38.08,  more conscious about it all right the
P4zxWqC_fCY184,,,  logical arrangement of your content
P4zxWqC_fCY184,,,  matter a lot fact again what you are
P4zxWqC_fCY184,,,  what kind of information you are sharing
P4zxWqC_fCY184,,,  the information should grab the
P4zxWqC_fCY184,,,  attention remember the technique either
P4zxWqC_fCY185,38.1,38.21,  attention interest desire action
P4zxWqC_fCY185,,,  so how do you include the fact and
P4zxWqC_fCY185,,,  figure how are you going to give
P4zxWqC_fCY185,,,  example how are you going to connect
P4zxWqC_fCY185,,,  the audience
P4zxWqC_fCY185,,,  by sharing the opinion of the expert
P4zxWqC_fCY186,38.24,38.36,  and what about the statistic what about
P4zxWqC_fCY186,,,  the
P4zxWqC_fCY186,,,  technique that you 're going to use in
P4zxWqC_fCY186,,,  order to present the table and figure
P4zxWqC_fCY186,,,  these are very very important all right
P4zxWqC_fCY186,,,  i 'm going to stop it here because the
P4zxWqC_fCY187,38.39,38.49,  next one
P4zxWqC_fCY187,,,  is very very important when we talk
P4zxWqC_fCY187,,,  about using
P4zxWqC_fCY187,,,  visual aid when we talk about power
P4zxWqC_fCY187,,,  point presentation this we are going to
P4zxWqC_fCY187,,,  do
P4zxWqC_fCY188,38.5,39.06,  after some day after finishing that
P4zxWqC_fCY188,,,  is on friday we are going to have this
P4zxWqC_fCY188,,,  session on use of visual aid
P4zxWqC_fCY188,,,  and the way we are going to present the
P4zxWqC_fCY188,,,  pictographics or infographics in our
P4zxWqC_fCY188,,,  presentation
P4zxWqC_fCY189,39.07,39.2,  so i end up here on the topic called
P4zxWqC_fCY189,,,  presentation skill
P4zxWqC_fCY189,,,  in case if you have any doubt you can
P4zxWqC_fCY189,,,  definitely
P4zxWqC_fCY189,,,  ask me i 'll give you five minute time
P4zxWqC_fCY189,,,  to open up for a discussion and to ask
P4zxWqC_fCY190,39.23,39.31,  and to clear your
P4zxWqC_fCY190,,,  doubt all right in case if you have any
P4zxWqC_fCY190,,,  doubt
P4zxWqC_fCY190,,,  do n't hesitate in asking me the
P4zxWqC_fCY190,,,  question
P4zxWqC_fCY190,,,  so that i can clear them
yGQrYH9XOSE1,0,0.12,  hello and welcome to this video on
yGQrYH9XOSE1,,,  presentation skill from the Department
yGQrYH9XOSE1,,,  of Engineering Library University of
yGQrYH9XOSE1,,,  Cambridge in this video we will cover
yGQrYH9XOSE1,,,  the following point telling your story
yGQrYH9XOSE1,,,  managing your time planning presenting
yGQrYH9XOSE2,0.15,0.28,  with style presenting with confidence
yGQrYH9XOSE2,,,  dealing with question want to learn to
yGQrYH9XOSE2,,,  avoid this how many of you have seen
yGQrYH9XOSE2,,,  something like this in presentation the
yGQrYH9XOSE2,,,  problem is that it 's too cluttered it 's
yGQrYH9XOSE2,,,  difficult to read and too many color
yGQrYH9XOSE3,0.31,0.44,  and font make it hard to understand a
yGQrYH9XOSE3,,,  bad presentation can really damage your
yGQrYH9XOSE3,,,  chance at getting the information you
yGQrYH9XOSE3,,,  need across to your audience before you
yGQrYH9XOSE3,,,  begin ask yourself why am I giving this
yGQrYH9XOSE3,,,  presentation consider what you want the
yGQrYH9XOSE4,0.46,0.57,  outcome of your presentation to be are
yGQrYH9XOSE4,,,  you trying to persuade people to do
yGQrYH9XOSE4,,,  something are you trying to teach them
yGQrYH9XOSE4,,,  who is my audience you need to think
yGQrYH9XOSE4,,,  about who your audience actually are a
yGQrYH9XOSE4,,,  this will impact how you deliver your
yGQrYH9XOSE5,0.58,1.09,  message you also need to think about the
yGQrYH9XOSE5,,,  level of knowledge they have on a
yGQrYH9XOSE5,,,  subject what message am i delivering
yGQrYH9XOSE5,,,  what 's the one bit of knowledge that you
yGQrYH9XOSE5,,,  want them to take away and do n't
yGQrYH9XOSE5,,,  undersell yourself remember you are the
yGQrYH9XOSE6,1.11,1.25,  expert on your own research your
yGQrYH9XOSE6,,,  presentation tell a story about your
yGQrYH9XOSE6,,,  research like all good story it need
yGQrYH9XOSE6,,,  a beginning introduce your research a
yGQrYH9XOSE6,,,  middle explain what you did and an end
yGQrYH9XOSE6,,,  discus your result when planning your
yGQrYH9XOSE7,1.29,1.39,  presentation you need to start with the
yGQrYH9XOSE7,,,  key message that you want to deliver
yGQrYH9XOSE7,,,  and then build your presentation around
yGQrYH9XOSE7,,,  u try to limit the message to three
yGQrYH9XOSE7,,,  otherwise you risk information overload
yGQrYH9XOSE7,,,  anything which doe n't fit with the
yGQrYH9XOSE8,1.41,1.5,  message doe n't belong in a presentation
yGQrYH9XOSE8,,,  and need to be taken out to prevent you
yGQrYH9XOSE8,,,  from going off topic resist the
yGQrYH9XOSE8,,,  temptation to put everything you know
yGQrYH9XOSE8,,,  about a topic into your presentation you
yGQrYH9XOSE8,,,  want to avoid overloading your audience
yGQrYH9XOSE9,1.54,2.03,  have you thought about your audience if
yGQrYH9XOSE9,,,  you 're working or something really
yGQrYH9XOSE9,,,  specialist will people understand what
yGQrYH9XOSE9,,,  you 're trying to communicate to them
yGQrYH9XOSE9,,,  take some time to break down any
yGQrYH9XOSE9,,,  technical jargon so that non expert can
yGQrYH9XOSE10,2.05,2.15,  understand what you 're talking about or
yGQrYH9XOSE10,,,  just leave some space in your
yGQrYH9XOSE10,,,  presentation for explanation we all do
yGQrYH9XOSE10,,,  it we all have term and
yGQrYH9XOSE10,,,  name that we work with every day so
yGQrYH9XOSE10,,,  much so that they become a second
yGQrYH9XOSE11,2.16,2.29,  language and we often forget that others
yGQrYH9XOSE11,,,  might have no idea what we 're talking
yGQrYH9XOSE11,,,  about in short presentation timing is
yGQrYH9XOSE11,,,  everything and can make or break a
yGQrYH9XOSE11,,,  presentation too little information and
yGQrYH9XOSE11,,,  you 're left with silence at the end too
yGQrYH9XOSE12,2.31,2.41,  much and you 'll overrun or have to skip
yGQrYH9XOSE12,,,  over section which look unprofessional
yGQrYH9XOSE12,,,  know in advance how long you have to
yGQrYH9XOSE12,,,  present and how long you have four
yGQrYH9XOSE12,,,  question if you 're presenting a a
yGQrYH9XOSE12,,,  group decide how to divide your labor
yGQrYH9XOSE13,2.43,2.54,  who will be responsible for what part
yGQrYH9XOSE13,,,  how long will each section be rehearse
yGQrYH9XOSE13,,,  your presentation with a timer set for
yGQrYH9XOSE13,,,  how long you have if you go over you
yGQrYH9XOSE13,,,  need to decide what to cut or end it
yGQrYH9XOSE13,,,  down planning is the key to success
yGQrYH9XOSE14,2.57,3.08,  craft your presentation based around
yGQrYH9XOSE14,,,  your key message and think about
yGQrYH9XOSE14,,,  structure and flow you have your key
yGQrYH9XOSE14,,,  message and that can really help you to
yGQrYH9XOSE14,,,  structure the rest of your presentation
yGQrYH9XOSE14,,,  always keep that key message in the back
yGQrYH9XOSE15,3.1,3.21,  of your mind keep it on a post no
yGQrYH9XOSE15,,,  next to your computer if something
yGQrYH9XOSE15,,,  doe n't fit with your key message then
yGQrYH9XOSE15,,,  it doe n't need to be in your
yGQrYH9XOSE15,,,  presentation be strict storyboard your
yGQrYH9XOSE15,,,  presentation this work quite well if
yGQrYH9XOSE16,3.23,3.33,  you 're a visual planner it sound
yGQrYH9XOSE16,,,  obvious but you need to have a logical
yGQrYH9XOSE16,,,  flow to your presentation a beginning a
yGQrYH9XOSE16,,,  middle and an end at the end summarize
yGQrYH9XOSE16,,,  your presentation and reiterate your top
yGQrYH9XOSE16,,,  takeaway message always leave room for
yGQrYH9XOSE17,3.36,3.46,  question but do n't feel this ha to be
yGQrYH9XOSE17,,,  the very last thing you do you can ask a
yGQrYH9XOSE17,,,  feedback a you go through if you 're
yGQrYH9XOSE17,,,  comfortable with u but it ca n't disrupt
yGQrYH9XOSE17,,,  your flow if you want to wait until the
yGQrYH9XOSE17,,,  end of the presentation that habit is
yGQrYH9XOSE18,3.47,3.59,  the second to last thing this mean that
yGQrYH9XOSE18,,,  you can leave the audience with a good
yGQrYH9XOSE18,,,  final impression leave them with a
yGQrYH9XOSE18,,,  message you want to leave them with
yGQrYH9XOSE18,,,  design is not an add to your
yGQrYH9XOSE18,,,  presentation it 's part of how you tell
yGQrYH9XOSE19,4.01,4.15,  your story the style and design of
yGQrYH9XOSE19,,,  slide or visual aid shape the overall
yGQrYH9XOSE19,,,  feel of your presentation
yGQrYH9XOSE19,,,  and slide also help you to keep on
yGQrYH9XOSE19,,,  track the really basic stuff that go
yGQrYH9XOSE19,,,  almost without saying I think about your
yGQrYH9XOSE20,4.17,4.27,  font size font are great if used well
yGQrYH9XOSE20,,,  but limit them to about three per side
yGQrYH9XOSE20,,,  anymore is distracting any smaller than
yGQrYH9XOSE20,,,  a size 24 text and you 're putting too
yGQrYH9XOSE20,,,  much text on the slide
yGQrYH9XOSE20,,,  remember this is a visual aid not a
yGQrYH9XOSE21,4.29,4.4,  document in it own right if you 're
yGQrYH9XOSE21,,,  trying to put more than around 50 word
yGQrYH9XOSE21,,,  on a slide you 're writing a handout not
yGQrYH9XOSE21,,,  a presentation think about your color
yGQrYH9XOSE21,,,  choice certain color just do n't belong
yGQrYH9XOSE21,,,  together and others make text harder to
yGQrYH9XOSE22,4.41,4.53,  read think about accessibility issue
yGQrYH9XOSE22,,,  for people who may be color blind if you
yGQrYH9XOSE22,,,  have to use animation to make a point do
yGQrYH9XOSE22,,,  with a little fuss a possible if you
yGQrYH9XOSE22,,,  need to display some data make sure it 's
yGQrYH9XOSE22,,,  relevant clear and easy to read do n't
yGQrYH9XOSE23,4.56,5.11,  have something that you have to say you
yGQrYH9XOSE23,,,  ca n't see on this graph but the result
yGQrYH9XOSE23,,,  show San serif font such a Calibri and
yGQrYH9XOSE23,,,  Arial are much more readable than serif
yGQrYH9XOSE23,,,  font such a Times New Roman font like
yGQrYH9XOSE23,,,  Comic Sans are best saved for personal
yGQrYH9XOSE24,5.13,5.31,  not professional use one slide equal
yGQrYH9XOSE24,,,  one idea do n't overload your slide
yGQrYH9XOSE24,,,  having one key idea per slide make it
yGQrYH9XOSE24,,,  easy for your audience to follow and
yGQrYH9XOSE24,,,  help you to pace your presentation well
yGQrYH9XOSE24,,,  avoid the wall of doom the wall of doom
yGQrYH9XOSE25,5.34,5.44,  or a wall of text is what happens when
yGQrYH9XOSE25,,,  you put fart image text on a slide it 's
yGQrYH9XOSE25,,,  overwhelming and distracting there 's no
yGQrYH9XOSE25,,,  point in just reading out a huge amount
yGQrYH9XOSE25,,,  of text from a slide the point of a
yGQrYH9XOSE25,,,  presentation is n't just to read a paper
yGQrYH9XOSE26,5.46,5.57,  and if your audience are trying to read
yGQrYH9XOSE26,,,  your slide then they wo n't be listening
yGQrYH9XOSE26,,,  to what it is that you 're saying bullet
yGQrYH9XOSE26,,,  point can help break down complex
yGQrYH9XOSE26,,,  information into simple key word or
yGQrYH9XOSE26,,,  idea but if use of every slide they can
yGQrYH9XOSE27,5.59,6.12,  look crowded monotonous and repetitive
yGQrYH9XOSE27,,,  if you are using bullet point keep them
yGQrYH9XOSE27,,,  short and do n't draw them out of
yGQrYH9XOSE27,,,  multiple line a well graph
yGQrYH9XOSE27,,,  or figure can be an effective way of
yGQrYH9XOSE27,,,  displaying information at a glance and
yGQrYH9XOSE28,6.13,6.25,  could communicate more than a wall of
yGQrYH9XOSE28,,,  text but it 's worth thinking about what
yGQrYH9XOSE28,,,  type of chart or graph is best to convey
yGQrYH9XOSE28,,,  your data because a poorly used graph
yGQrYH9XOSE28,,,  can be off image can help break
yGQrYH9XOSE28,,,  up text on a slide use them to reinforce
yGQrYH9XOSE29,6.27,6.4,  a point or a a visual metaphor
yGQrYH9XOSE29,,,  remember to source Creative Commons
yGQrYH9XOSE29,,,  image not every image that you find on
yGQrYH9XOSE29,,,  the Internet can be legally used you
yGQrYH9XOSE29,,,  want to avoid this water
yGQrYH9XOSE29,,,  mark and pixelated image look
yGQrYH9XOSE30,6.42,6.56,  seriously unprofessional everyone is
yGQrYH9XOSE30,,,  nervous before a presentation you can
yGQrYH9XOSE30,,,  help yourself by being prepared taking
yGQrYH9XOSE30,,,  some time to relax even if that mean
yGQrYH9XOSE30,,,  taking ten second to breathe before
yGQrYH9XOSE30,,,  starting think about your body language
yGQrYH9XOSE31,6.59,7.09,  you might be terrified inside but try
yGQrYH9XOSE31,,,  not to show it on the outside do n't fold
yGQrYH9XOSE31,,,  your arm a it 's a defensive position
yGQrYH9XOSE31,,,  and will close you off to your audience
yGQrYH9XOSE31,,,  whether you mean to or not if you 're
yGQrYH9XOSE31,,,  presenting from a podium you can use it
yGQrYH9XOSE32,7.11,7.23,  to hide your shaking knee to start with
yGQrYH9XOSE32,,,  but do n't be afraid to move around
yGQrYH9XOSE32,,,  either keep your body language open and
yGQrYH9XOSE32,,,  smile if you find a friendly face in the
yGQrYH9XOSE32,,,  audience present to them or even better
yGQrYH9XOSE32,,,  find a few spot in the audience left
yGQrYH9XOSE33,7.25,7.36,  center right and move between looking at
yGQrYH9XOSE33,,,  those point throughout your
yGQrYH9XOSE33,,,  presentation doe someone have a cool
yGQrYH9XOSE33,,,  hair color are they wearing an
yGQrYH9XOSE33,,,  interesting top whatever it is use those
yGQrYH9XOSE33,,,  point to keep engaging with your
yGQrYH9XOSE34,7.37,7.5,  audience and do n't spend too long
yGQrYH9XOSE34,,,  looking at your note or at your own
yGQrYH9XOSE34,,,  slide would you be come to a presenting
yGQrYH9XOSE34,,,  without a script now this is an entirely
yGQrYH9XOSE34,,,  personal choice but it come back to
yGQrYH9XOSE34,,,  that eye contact and engagement with
yGQrYH9XOSE35,7.52,8,  your audience if you 're buried in your
yGQrYH9XOSE35,,,  note and do n't look up at all then
yGQrYH9XOSE35,,,  you 've lost your audience before you 've
yGQrYH9XOSE35,,,  even begun
yGQrYH9XOSE35,,,  you could have note on your slide and
yGQrYH9XOSE35,,,  see them in presenter mode but I would
yGQrYH9XOSE36,8.02,8.11,  recommend that you try to present
yGQrYH9XOSE36,,,  without the script or possibly even
yGQrYH9XOSE36,,,  without note wherever you can that way
yGQrYH9XOSE36,,,  your speech is more free and you 're able
yGQrYH9XOSE36,,,  to use your hand so gesture and be more
yGQrYH9XOSE36,,,  natural and presenting it is scary but
yGQrYH9XOSE37,8.14,8.26,  you ca n't do it with practice and a good
yGQrYH9XOSE37,,,  knowledge of your subject matter be
yGQrYH9XOSE37,,,  prepared and know your material this
yGQrYH9XOSE37,,,  will help you to anticipate the
yGQrYH9XOSE37,,,  question you are likely to get do n't be
yGQrYH9XOSE37,,,  afraid to admit that you do n't know but
yGQrYH9XOSE38,8.28,8.4,  do offer to find a solution try to be
yGQrYH9XOSE38,,,  clear but brief you can always check if
yGQrYH9XOSE38,,,  you 've answered that question when they
yGQrYH9XOSE38,,,  finished do n't be afraid to clarify the
yGQrYH9XOSE38,,,  question and make sure the rest of the
yGQrYH9XOSE38,,,  audience heard the question and if
yGQrYH9XOSE39,8.41,8.52,  necessary repeat it for them this mean
yGQrYH9XOSE39,,,  that the audience know what you 're
yGQrYH9XOSE39,,,  talking about
yGQrYH9XOSE39,,,  and it give you extra thinking time
yGQrYH9XOSE39,,,  what happens when thing go wrong the
yGQrYH9XOSE39,,,  most important thing to do is
yGQrYH9XOSE40,8.54,9.04,  calm the easiest way to prevent
yGQrYH9XOSE40,,,  disastrous prepare beforehand make sure
yGQrYH9XOSE40,,,  the technology is working check it is
yGQrYH9XOSE40,,,  compatible with what you want to do
yGQrYH9XOSE40,,,  scoop up the room so you know the layout
yGQrYH9XOSE40,,,  and feel more comfortable have a back
yGQrYH9XOSE41,9.06,9.19,  plan have your slide saved in different
yGQrYH9XOSE41,,,  place or have a paper copy for real
yGQrYH9XOSE41,,,  disaster chance are something might go
yGQrYH9XOSE41,,,  wrong it 's how you handle it that make
yGQrYH9XOSE41,,,  a difference and remember the audience
yGQrYH9XOSE41,,,  wo n't always know there 's being the
yGQrYH9XOSE43,9.2,9.39,  problem unless you let it show be clear
yGQrYH9XOSE43,,,  about what you are meant to be doing
yGQrYH9XOSE43,,,  keep your slide concise and your main
yGQrYH9XOSE43,,,  point and practice practice practice
yGQrYH9XOSE43,,,  thank you for watching this video for
yGQrYH9XOSE43,,,  help at any point contact the
yGQrYH9XOSE43,,,  engineering library team at library at
Uk_FtRshypI1,0,0.15,  In this lecture we 're looking at
Uk_FtRshypI1,,,  highlighting visual aid and that mean
Uk_FtRshypI1,,,  two thing : first focusing the audience 's
Uk_FtRshypI1,,,  attention on your visual aid ; and second
Uk_FtRshypI1,,,  stating the visual 's general meaning . When
Uk_FtRshypI1,,,  you are presenting a visual aid to the
Uk_FtRshypI2,0.17,0.32,  audience and you want them to look at it
Uk_FtRshypI2,,,  to pay attention to it there are some
Uk_FtRshypI2,,,  key expression that you can use .
Uk_FtRshypI2,,,  Probably the most common is this :
Uk_FtRshypI2,,,  `` Ok let 's take a look at this slide ; '' or `` Ok
Uk_FtRshypI2,,,  let 's take a look at this chart . ''
Uk_FtRshypI3,0.33,0.49,  `` Ok let 's take a look at this graph . '' Or if
Uk_FtRshypI3,,,  you want to speak more formally in a
Uk_FtRshypI3,,,  very formal presentation you may use
Uk_FtRshypI3,,,  this expression : `` I 'd like to draw your
Uk_FtRshypI3,,,  attention to this chart . '' Or `` I 'd like to
Uk_FtRshypI3,,,  draw your attention to this graph . '' 
Uk_FtRshypI4,0.52,1.01,  more formal expression there . So that 's
Uk_FtRshypI4,,,  focusing the audience 's attention . In
Uk_FtRshypI4,,,  other word you just saying to the
Uk_FtRshypI4,,,  audience `` look at this slide . ''
Uk_FtRshypI4,,,  `` Look at this chart . '' `` Look at this graph . ''
Uk_FtRshypI4,,,  Now that 's the first step . The second
Uk_FtRshypI5,1.05,1.18,  step is to tell the audience what they
Uk_FtRshypI5,,,  are looking at . What is it ?
Uk_FtRshypI5,,,  And here are some expression here for
Uk_FtRshypI5,,,  doing that : `` As you can see this is our
Uk_FtRshypI5,,,  sale data for the past quarter . '' `` Here we
Uk_FtRshypI5,,,  can see the number of word spoken per
Uk_FtRshypI6,1.2,1.38,  minute . '' `` Here we can see the growth of
Uk_FtRshypI6,,,  bacteria over time . '' So stating the visual 's
Uk_FtRshypI6,,,  general meaning . You might also choose to
Uk_FtRshypI6,,,  use one of these expression :
Uk_FtRshypI6,,,  `` This slide show our sale data . '' `` This next
Uk_FtRshypI6,,,  chart illustrates the number of word
Uk_FtRshypI7,1.4,1.56,  spoken ; '' or `` This graph refers to the
Uk_FtRshypI7,,,  growth of bacteria over time . '' So some
Uk_FtRshypI7,,,  various expression there for stating
Uk_FtRshypI7,,,  the visual 's general meaning ; in other
Uk_FtRshypI7,,,  word answering the question `` What are we
Uk_FtRshypI7,,,  looking at ? ''
Uk_FtRshypI8,1.57,2.09,  And another way to do that if you have a
Uk_FtRshypI8,,,  line graph is to talk about the
Uk_FtRshypI8,,,  different type of line and we 're going
Uk_FtRshypI8,,,  to get into much more detail in the
Uk_FtRshypI8,,,  upcoming lecture and you 'll get a lot
Uk_FtRshypI8,,,  more information from the supplement to
Uk_FtRshypI9,2.12,2.24,  this lecture
Uk_FtRshypI9,,,  but basically in a line graph there are
Uk_FtRshypI9,,,  three type of line : there 's a solid
Uk_FtRshypI9,,,  line ; a broken line ; and a dotted line . And
Uk_FtRshypI9,,,  you can use these with various verb : so
Uk_FtRshypI9,,,  the solid line show the growth over
Uk_FtRshypI10,2.28,2.44,  time ; the broken line illustrates
